1,s,getrf,general,full,Doxygen/docs/html/sgetrf_8f.html,Computes an LU factorization of an m-by-n matrix using partial pivoting with row interchanges,81
2,d,getrf,general,full,Doxygen/docs/html/dgetrf_8f.html,Computes an LU factorization of an m-by-n matrix using partial pivoting with row interchanges,82
3,c,getrf,general,full,Doxygen/docs/html/cgetrf_8f.html,Computes an LU factorization of an m-by-n matrix using partial pivoting with row interchanges,83
4,z,getrf,general,full,Doxygen/docs/html/zgetrf_8f.html,Computes an LU factorization of an m-by-n matrix using partial pivoting with row interchanges,84
5,s,gbtrf,general,band,Doxygen/docs/html/sgbtrf_8f.html,computes an LU factorization of an m-by-n band matrix using partial pivoting with row interchanges.,85
6,d,gbtrf,general,band,Doxygen/docs/html/dgbtrf_8f.html,computes an LU factorization of an m-by-n band matrix using partial pivoting with row interchanges.,86
7,c,gbtrf,general,band,Doxygen/docs/html/cgbtrf_8f.html,computes an LU factorization of an m-by-n band matrix using partial pivoting with row interchanges.,87
8,z,gbtrf,general,band,Doxygen/docs/html/zgbtrf_8f.html,computes an LU factorization of an m-by-n band matrix using partial pivoting with row interchanges.,88
9,s,gttrf,general,tridiagonal,Doxygen/docs/html/sgttrf_8f.html,computes an LU factorization of a tridiagonal matrix using elimination with partial pivoting and row interchanges,89
10,d,gttrf,general,tridiagonal,Doxygen/docs/html/dgttrf_8f.html,computes an LU factorization of a tridiagonal matrix using elimination with partial pivoting and row interchanges,90
11,c,gttrf,general,tridiagonal,Doxygen/docs/html/cgttrf_8f.html,computes an LU factorization of a tridiagonal matrix using elimination with partial pivoting and row interchanges,91
12,z,gttrf,general,tridiagonal,Doxygen/docs/html/zgttrf_8f.html,computes an LU factorization of a tridiagonal matrix using elimination with partial pivoting and row interchanges,92
13,s,potrf,SPD,full,Doxygen/docs/html/spotrf_8f.html,computes the Cholesky factorization of an SPD matrix,93
14,d,potrf,SPD,full,Doxygen/docs/html/dpotrf_8f.html,computes the Cholesky factorization of an SPD matrix,94
15,c,potrf,HPD,full,Doxygen/docs/html/cpotrf_8f.html,computes the Cholesky factorization of an HPD matrix,95
16,z,potrf,HPD,full,Doxygen/docs/html/zpotrf_8f.html,computes the Cholesky factorization of an HPD matrix,96
17,s,pptrf,SPD,packed,Doxygen/docs/html/spptrf_8f.html,computes the Cholesky factorization of an SPD matrix stored in packed format,97
18,d,pptrf,SPD,packed,Doxygen/docs/html/dpptrf_8f.html,computes the Cholesky factorization of an SPD matrix stored in packed format,98
19,c,pptrf,HPD,packed,Doxygen/docs/html/cpptrf_8f.html,computes the Cholesky factorization of an HPD matrix stored in packed format,99
20,z,pptrf,HPD,packed,Doxygen/docs/html/zpptrf_8f.html,computes the Cholesky factorization of an HPD matrix stored in packed format,100
21,s,pbtrf,SPD,band,Doxygen/docs/html/spbtrf_8f.html,computes the Cholesky factorization of an SPD band matrix,101
22,d,pbtrf,SPD,band,Doxygen/docs/html/dpbtrf_8f.html,computes the Cholesky factorization of an SPD band matrix,102
23,c,pbtrf,HPD,band,Doxygen/docs/html/cpbtrf_8f.html,computes the Cholesky factorization of an HPD band matrix,103
24,z,pbtrf,HPD,band,Doxygen/docs/html/zpbtrf_8f.html,computes the Cholesky factorization of an HPD band matrix,104
25,s,pttrf,SPD,tridiagonal,Doxygen/docs/html/spttrf_8f.html,computes the L*D*L**T factorization of an SPD tridiagonal matrix,105
26,d,pttrf,SPD,tridiagonal,Doxygen/docs/html/dpttrf_8f.html,computes the L*D*L**T factorization of an SPD tridiagonal matrix,106
27,c,pttrf,HPD,tridiagonal,Doxygen/docs/html/cpttrf_8f.html,computes the L*D*L**T factorization of an HPD tridiagonal matrix,107
28,z,pttrf,HPD,tridiagonal,Doxygen/docs/html/zpttrf_8f.html,computes the L*D*L**T factorization of an HPD tridiagonal matrix,108
29,s,sytrf,symmetric,full,Doxygen/docs/html/ssytrf_8f.html,computes the factorization of a real symmetric matrix using the Bunch-Kaufman diagonal pivoting method,109
30,d,sytrf,symmetric,full,Doxygen/docs/html/dsytrf_8f.html,computes the factorization of a real symmetric matrix using the Bunch-Kaufman diagonal pivoting method,110
31,c,hetrf,Hermitian,full,Doxygen/docs/html/chetrf_8f.html,computes the factorization of a complex Hermitian matrix using the Bunch-Kaufman diagonal pivoting method,111
32,z,hetrf,Hermitian,full,Doxygen/docs/html/zhetrf_8f.html,computes the factorization of a complex Hermitian matrix using the Bunch-Kaufman diagonal pivoting method,112
33,c,sytrf,symmetric,full,Doxygen/docs/html/csytrf_8f.html,computes the factorization of a complex symmetric matrix using the Bunch-Kaufman diagonal pivoting method,113
34,z,sytrf,symmetric,full,Doxygen/docs/html/zsytrf_8f.html,computes the factorization of a complex symmetric matrix using the Bunch-Kaufman diagonal pivoting method,114
35,s,sptrf,symmetric,packed,Doxygen/docs/html/ssptrf_8f.html,computes the factorization of a real symmetric matrix stored in packed format using the Bunch-Kaufman diagonal pivoting method,115
36,d,sptrf,symmetric,packed,Doxygen/docs/html/dsptrf_8f.html,computes the factorization of a real symmetric matrix stored in packed format using the Bunch-Kaufman diagonal pivoting method,116
37,c,hptrf,Hermitian,packed,Doxygen/docs/html/chptrf_8f.html,computes the factorization of a complex Hermitian packed matrix using the Bunch-Kaufman diagonal pivoting method,117
38,z,hptrf,Hermitian,packed,Doxygen/docs/html/zhptrf_8f.html,computes the factorization of a complex Hermitian packed matrix using the Bunch-Kaufman diagonal pivoting method,118
39,c,sptrf,symmetric,packed,Doxygen/docs/html/csptrf_8f.html,computes the factorization of a complex symmetric matrix stored in packed format using the Bunch-Kaufman diagonal pivoting method,119
40,z,sptrf,symmetric,packed,Doxygen/docs/html/zsptrf_8f.html,computes the factorization of a complex symmetric matrix stored in packed format using the Bunch-Kaufman diagonal pivoting method,120
41,s,pftrf,SPD,RFP,Doxygen/docs/html/spftrf_8f.html,computes the Cholesky factorization of a real Hermitian positive definite matrix; RFP format,361
42,d,pftrf,SPD,RFP,Doxygen/docs/html/dpftrf_8f.html,computes the Cholesky factorization of a real Hermitian positive definite matrix; RFP format,362
43,c,pftrf,HPD,RFP,Doxygen/docs/html/cpftrf_8f.html,computes the Cholesky factorization of a complex Hermitian positive definite matrix; RFP format,363
44,z,pftrf,HPD,RFP,Doxygen/docs/html/zpftrf_8f.html,computes the Cholesky factorization of a complex Hermitian positive definite matrix; RFP format,364
45,s,pstrf,SPsD,full,Doxygen/docs/html/spstrf_8f.html,computes the Cholesky factorization with complete pivoting of a real Hermitian positive semidefinite matrix,365
46,d,pstrf,SPsD,full,Doxygen/docs/html/dpstrf_8f.html,computes the Cholesky factorization with complete pivoting of a real Hermitian positive semidefinite matrix,366
47,c,pstrf,HPsD,full,Doxygen/docs/html/cpstrf_8f.html,computes the Cholesky factorization with complete pivoting of a complex Hermitian positive semidefinite matrix,367
48,z,pstrf,HPsD,full,Doxygen/docs/html/zpstrf_8f.html,computes the Cholesky factorization with complete pivoting of a complex Hermitian positive semidefinite matrix,368
49,s,getrs,general,full,Doxygen/docs/html/sgetrs_8f.html,computational; solve A*X = B using LU; transpose; computed by SGETRF,121
50,d,getrs,general,full,Doxygen/docs/html/dgetrs_8f.html,computational; solve A*X = B using LU; transpose; computed by DGETRF,122
51,c,getrs,general,full,Doxygen/docs/html/cgetrs_8f.html,computational; solve A*X = B using LU; transpose; conjugate transpose; computed by CGETRF,123
52,z,getrs,general,full,Doxygen/docs/html/zgetrs_8f.html,computational; solve A*X = B using LU; transpose; conjugate transpose; computed by ZGETRF,124
53,s,gbtrs,general,band,Doxygen/docs/html/sgbtrs_8f.html,computational; solve A*X = B using LU; transpose; computed by SGBTRF,125
54,d,gbtrs,general,band,Doxygen/docs/html/dgbtrs_8f.html,computational; solve A*X = B using LU; transpose; computed by DGBTRF,126
55,c,gbtrs,general,band,Doxygen/docs/html/cgbtrs_8f.html,computational; solve A*X = B using LU; transpose; conjugate transpose; computed by CGBTRF,127
56,z,gbtrs,general,band,Doxygen/docs/html/zgbtrs_8f.html,computational; solve A*X = B using LU; transpose; conjugate transpose; computed by ZGBTRF,128
